,symbol,exchange,name,date,type,iexId,region,currency,isEnabled,figi,cik
764,BC-C,NYS,Brunswick Corporation 6.375 % Notes 2019-15.04.49 Global,2020-03-28,ps,IEX_5342594E344B2D52,US,USD,True,,
765,BCBP,NAS,BCB Bancorp Inc.,2020-03-28,cs,IEX_435A39594B302D52,US,USD,True,BBG000M7H7J5,1228454
766,BCC,NYS,Boise Cascade Co.,2020-03-28,cs,IEX_474D4E564A572D52,US,USD,True,BBG000RQKCR4,1328581
767,BCD,PSE,Aberdeen Standard Bloomberg All Commodity Longer Dated Strategy K-1 Free ETF,2020-03-28,et,IEX_513431534C332D52,US,USD,True,BBG00G9CGWP3,
768,BCDA,NAS,BioCardia Inc.,2020-03-28,cs,IEX_5647595635422D52,US,USD,True,BBG000BTJTF3,925741
769,BCDAW,NAS,BioCardia Inc Warrant 2019-30.07.22 On BioCardia Rg,2020-03-28,wt,IEX_4B38504C52542D52,US,USD,True,BBG00PT8VPR6,
770,BCE,NYS,BCE Inc.,2020-03-28,cs,IEX_5035465234302D52,US,USD,True,BBG000BCXNS3,718940
771,BCEI,NYS,Bonanza Creek Energy Inc,2020-03-28,cs,IEX_4344564657592D52,US,USD,True,BBG00GLNJ018,1509589
772,BCEL,NAS,Atreca Inc. Class A,2020-03-28,cs,IEX_57524E4753532D52,US,USD,True,BBG003FJ1986,1532346
773,BCH,NYS,Banco de Chile Sponsored ADR,2020-03-28,ad,IEX_4E4D4658424C2D52,US,USD,True,BBG000D5HVG9,1161125
774,BCI,PSE,Aberdeen Standard Bloomberg All Commodity Strategy K-1 Free ETF,2020-03-28,et,IEX_504A574D484C2D52,US,USD,True,BBG00G9CFD03,
775,BCLI,NAS,Brainstorm Cell Therapeutics Inc.,2020-03-28,cs,IEX_4836375458392D52,US,USD,True,BBG000FR6HQ1,1137883
776,BCM,PSE,iPath Pure Beta Broad Commodity ETN,2020-03-28,et,IEX_4358443652322D52,US,USD,True,BBG001NC76X8,
777,BCML,NAS,BayCom Corp.,2020-03-28,cs,IEX_4B4A5A3951322D52,US,USD,True,BBG00FWKRBS2,
778,BCO,NYS,Brink's Company,2020-03-28,cs,IEX_4D53394448592D52,US,USD,True,BBG000DR5QP5,78890
779,BCOM,NAS,B Communications Ltd.,2020-03-28,cs,IEX_425330534D332D52,US,USD,True,BBG000TK6G65,1402606
780,BCOR,NAS,Blucora Inc.,2020-03-28,cs,IEX_4B47535834542D52,US,USD,True,BBG000BBD178,1068875
781,BCOV,NAS,Brightcove Inc.,2020-03-28,cs,IEX_56485A304D4C2D52,US,USD,True,BBG000GZH540,1313275
782,BCOW,NAS,1895 Bancorp of Wisconsin Inc.,2020-03-28,cs,IEX_433633544A502D52,US,USD,True,BBG00N0NSVR0,1751692
783,BCPC,NAS,Balchem Corporation,2020-03-28,cs,IEX_4B5A4E5338462D52,US,USD,True,BBG000BCY878,9326
784,BCRH,NYS,Blue Capital Reinsurance Holdings Ltd.,2020-03-28,cs,IEX_54373251584A2D52,US,USD,True,BBG005D0NN61,1582086
785,BCRX,NAS,BioCryst Pharmaceuticals Inc.,2020-03-28,cs,IEX_5447394236362D52,US,USD,True,BBG000BLYWX6,882796
786,BCS,NYS,Barclays PLC Sponsored ADR,2020-03-28,ad,IEX_523553395A502D52,US,USD,True,BBG000BCZ341,312069
787,BCSF,NYS,Bain Capital Specialty Finance Inc.,2020-03-28,cs,IEX_4B57594457532D52,US,USD,True,BBG00JDV0M15,1655050
788,BCTF,NAS,Bancorp 34 Inc.,2020-03-28,cs,IEX_514E564E47442D52,US,USD,True,BBG00D1WNBL6,1668340
789,BCV,ASE,Bancroft Fund Ltd,2020-03-28,cef,IEX_504D324E51582D52,US,USD,True,BBG000BB76H3,
790,BCV-A,ASE,Bancroft Fund Ltd Cum Pfd Shs Series A,2020-03-28,ps,IEX_4A4A314C51572D52,US,USD,True,,
791,BCX,NYS,BlackRock Resources & Commodities Strategy Trust,2020-03-28,cef,IEX_4B383456384B2D52,US,USD,True,BBG0019VQB06,
792,BCYC,NAS,Bicycle Therapeutics Plc Sponsored ADR,2020-03-28,ad,IEX_534B514B484B2D52,US,USD,True,BBG00P0YWPK6,1761612
793,BDC,NYS,Belden Inc.,2020-03-28,cs,IEX_4D4A425A4A502D52,US,USD,True,BBG000Q4XNV1,913142
794,BDCL,PSE,ETRACS 2xLeveraged Long Wells Fargo Business Development Company Index ETN,2020-03-28,et,IEX_4A50303158442D52,US,USD,True,BBG001Q9RN36,
795,BDCS,PSE,ETRACS Wells Fargo Business Development Co. Index,2020-03-28,et,IEX_5134395346362D52,US,USD,True,BBG001NNL4S9,
796,BDCY,PSE,ETRACS 2xMonthly Leveraged Wells Fargo Diversified Business Development Company Index ETN,2020-03-28,et,IEX_43524E4A324A2D52,US,USD,True,BBG00QPKLT76,
797,BDCZ,PSE,ETRACS Linked to Wells Fargo Business Development Co Index ETN Series B,2020-03-28,et,IEX_584C47594C332D52,US,USD,True,BBG00B59K6J4,
798,BDEC,BATS,Innovator S&P 500 Buffer ETF - December,2020-03-28,et,IEX_4842564B43482D52,US,USD,True,BBG00QYNBZ22,
799,BDGE,NAS,Bridge Bancorp Inc.,2020-03-28,cs,IEX_53474E4D58592D52,US,USD,True,BBG000BGD220,846617
800,BDJ,NYS,BlackRock Enhanced Equity Dividend Trust,2020-03-28,cef,IEX_50374E5252532D52,US,USD,True,BBG000BZQ7P8,
801,BDL,ASE,Flanigan's Enterprises Inc.,2020-03-28,cs,IEX_564D4D4B35342D52,US,USD,True,BBG000BCZHJ4,12040
802,BDN,NYS,Brandywine Realty Trust,2020-03-28,cs,IEX_4C30544C4C312D52,US,USD,True,BBG000CL6RJ3,790816
803,BDR,ASE,Blonder Tongue Laboratories Inc.,2020-03-28,cs,IEX_5753563846532D52,US,USD,True,BBG000FVBVT2,1000683
804,BDRY,PSE,Breakwave Dry Bulk Shipping ETF,2020-03-28,et,IEX_4A5932485A562D52,US,USD,True,BBG00KDXJCX5,
805,BDSI,NAS,BioDelivery Sciences International Inc.,2020-03-28,cs,IEX_4744375759312D52,US,USD,True,BBG000KL8MG6,1103021
806,BDTX,NAS,Black Diamond Therapeutics Inc.,2020-03-28,cs,IEX_524E4E4C32592D52,US,USD,True,BBG00MS4Y0W9,
807,BDX,NYS,Becton Dickinson and Company,2020-03-28,cs,IEX_57464C4D484C2D52,US,USD,True,BBG000BCZYD3,10795
808,BDXA,NYS,Becton Dickinson & Co. Deposit Repr 1/20th Cum Conv Pfd Registered Series A,2020-03-28,ps,IEX_525A52504B322D52,US,USD,True,,
809,BE,NYS,Bloom Energy Corporation Class A,2020-03-28,cs,IEX_4D36433848502D52,US,USD,True,BBG000N7KBZ3,1664703
810,BEAM,NAS,Beam Therapeutics Inc.,2020-03-28,cs,IEX_5452444C59482D52,US,USD,True,BBG00KXC8646,789073
811,BEAT,NAS,BioTelemetry Inc.,2020-03-28,cs,IEX_5147323431592D52,US,USD,True,BBG000R3RKT8,1574774
812,BECN,NAS,Beacon Roofing Supply Inc.,2020-03-28,cs,IEX_4B354E4446522D52,US,USD,True,BBG000BKTXF2,1124941
813,BEDU,NYS,Bright Scholar Education Holdings Limited Sponsored ADR Class A,2020-03-28,ad,IEX_4E58443350442D52,US,USD,True,BBG00GGXGNN1,1696355
814,BELFA,NAS,Bel Fuse Inc. Class A,2020-03-28,cs,IEX_4231394632592D52,US,USD,True,BBG000C28YR9,729580
815,BELFB,NAS,Bel Fuse Inc. Class B,2020-03-28,cs,IEX_48395357544C2D52,US,USD,True,BBG000DYGCS6,729580
816,BEN,NYS,Franklin Resources Inc.,2020-03-28,cs,IEX_484D565654432D52,US,USD,True,BBG000BD0TF8,38777
817,BEP,NYS,Brookfield Renewable Partners LP,2020-03-28,cs,IEX_5137383853592D52,US,USD,True,BBG000DJKCL1,
818,BEP-A,NYS,Brookfield Renewable Partners LP 5.25 % Cum Conv Red Perp Pfd Partnership Units A -Series 17-,2020-03-28,ps,IEX_4C534B3557522D52,US,USD,True,,
819,BERY,NYS,Berry Global Group Inc,2020-03-28,cs,IEX_4A44565859502D52,US,USD,True,BBG000Q1R1Y9,1378992
820,BEST,NYS,BEST Inc. Sponsored ADR Class A,2020-03-28,ad,IEX_503057314A502D52,US,USD,True,BBG00H1H9511,1709505
821,BF.A,NYS,Brown-Forman Corporation Class A,2020-03-28,cs,IEX_473651534C472D52,US,USD,True,BBG000BD2C18,14693
822,BF.B,NYS,Brown-Forman Corporation Class B,2020-03-28,cs,IEX_4C583233374C2D52,US,USD,True,BBG000BD2NY8,14693
823,BFAM,NYS,Bright Horizons Family Solutions Inc.,2020-03-28,cs,IEX_46524339324A2D52,US,USD,True,BBG003LFWP05,1437578
824,BFC,NAS,Bank First Corp,2020-03-28,cs,IEX_44544C3951382D52,US,USD,True,BBG000BG27V9,1746109
825,BFEB,BATS,Innovator S&P 500 Buffer ETF - February,2020-03-28,et,IEX_504A505131572D52,US,USD,True,BBG00RHZ11C7,
826,BFIN,NAS,BankFinancial Corporation,2020-03-28,cs,IEX_5256384C4C572D52,US,USD,True,BBG000BCD4H9,1303942
827,BFIT,NAS,Global X Health & Wellness Thematic ETF,2020-03-28,et,IEX_5356564734342D52,US,USD,True,BBG00CVW2FY5,
828,BFK,NYS,Blackrock Municipal Income Trust,2020-03-28,cef,IEX_4D38384E32522D52,US,USD,True,BBG000BZGJ91,
829,BFO,NYS,Blackrock Florida Municipal 2020 Term Trust,2020-03-28,cef,IEX_44353531595A2D52,US,USD,True,BBG000PZKSG3,1181249
830,BFOR,PSE,ALPS Barron's 400 ETF,2020-03-28,et,IEX_4D504C3359302D52,US,USD,True,BBG004N1S4Q6,
831,BFRA,NAS,Biofrontera AG Sponsored ADR,2020-03-28,ad,IEX_48503936594A2D52,US,USD,True,BBG00JR5MHS5,1712641
832,BFS,NYS,Saul Centers Inc.,2020-03-28,cs,IEX_5344383457312D52,US,USD,True,BBG000BJ5G95,907254
833,BFS-D,NYS,Saul Centers Inc Deposit Shs Repr 1/100th 6.125 % Cum Conv Red Perp Pfd Registered Shs,2020-03-28,ps,IEX_4D33305431472D52,US,USD,True,,
834,BFS-E,NYS,Saul Centers Inc Depositary Shs Repr 1/100th Conv Cum Red Pfd Registered Shs Series E,2020-03-28,ps,IEX_4248564D39312D52,US,USD,True,,
835,BFST,NAS,Business First Bancshares Inc.,2020-03-28,cs,IEX_4A544A46304A2D52,US,USD,True,BBG000TGZHS6,1624322
836,BFY,NYS,Blackrock New York Municipal Income Trust II,2020-03-28,cef,IEX_4A475A544C482D52,US,USD,True,BBG000NWQ8V3,
837,BFYT,NAS,Benefytt Technologies Inc. Class A,2020-03-28,cs,IEX_4D42303536302D52,US,USD,True,BBG003QRSQD3,
838,BFZ,NYS,Blackrock California Municipal Income Trust,2020-03-28,cef,IEX_443634475A4A2D52,US,USD,True,BBG000BB9W75,
839,BG,NYS,Bunge Limited,2020-03-28,cs,IEX_4734394B32562D52,US,USD,True,BBG000DGPR66,1144519
840,BGB,NYS,Blackstone / GSO Strategic Credit Fund,2020-03-28,cef,IEX_474A5A47484D2D52,US,USD,True,BBG002W5R785,
841,BGCP,NAS,BGC Partners Inc. Class A,2020-03-28,cs,IEX_5635574C53442D52,US,USD,True,BBG000C4MWH4,1094831
842,BGFV,NAS,Big 5 Sporting Goods Corporation,2020-03-28,cs,IEX_5247545358582D52,US,USD,True,BBG000NF3BG5,1156388
843,BGG,NYS,Briggs & Stratton Corporation,2020-03-28,cs,IEX_4244503558302D52,US,USD,True,BBG000BD43C4,14195
844,BGH,NYS,Barings Global Short Duration High Yield Fund of Benef Interest,2020-03-28,cef,IEX_4C4D30344B322D52,US,USD,True,BBG0034WH483,
845,BGI,ASE,Birks Group Inc.,2020-03-28,cs,IEX_4259524638502D52,US,USD,True,BBG000BCPBN3,1179821
846,BGIO,NYS,Blackrock 2022 Global Income Opportunity Trust,2020-03-28,cef,IEX_474C313748572D52,US,USD,True,BBG00FGYVYD1,1691433
847,BGNE,NAS,BeiGene Ltd. Sponsored ADR,2020-03-28,ad,IEX_4253583434342D52,US,USD,True,BBG00B6WF7T5,1651308
848,BGR,NYS,BlackRock Energy and Resources Trust,2020-03-28,cef,IEX_4C4B54304C322D52,US,USD,True,BBG000QD1Q85,
849,BGRN,NAS,iShares Global Green Bond ETF,2020-03-28,et,IEX_4A36514C464B2D52,US,USD,True,BBG00MK1NPJ5,
850,BGS,NYS,B&G Foods Inc.,2020-03-28,cs,IEX_5244505158582D52,US,USD,True,BBG000RKXRQ1,1278027
851,BGSF,NYS,BG Staffing Inc.,2020-03-28,cs,IEX_53474C30445A2D52,US,USD,True,BBG005DLS9N2,
852,BGT,NYS,BlackRock Floating Rate Income Trust of Benef Interest,2020-03-28,cef,IEX_4C364C33304B2D52,US,USD,True,BBG000BWND57,
853,BGX,NYS,Blackstone / GSO Long Short Credit Income Fund,2020-03-28,cef,IEX_5246314B51362D52,US,USD,True,BBG001855699,
854,BGY,NYS,BlackRock Enhanced International Dividend Trust of Benef Interest,2020-03-28,cef,IEX_4750423953382D52,US,USD,True,BBG000R8CVR1,
855,BH,NYS,Biglari Holdings Inc. Class B,2020-03-28,cs,IEX_4A59515A484A2D52,US,USD,True,BBG00JPRDQH1,1726173
856,BH.A,NYS,Biglari Holdings Inc. Class A,2020-03-28,cs,IEX_4B38374246392D52,US,USD,True,BBG00KK2W379,
857,BHAT,NAS,Blue Hat Interactive Entertainment Technology,2020-03-28,cs,IEX_53315A4242432D52,US,USD,True,BBG00NJ41RB7,1759136
858,BHB,ASE,Bar Harbor Bankshares Inc.,2020-03-28,cs,IEX_484C524838332D52,US,USD,True,BBG000JKM045,743367
859,BHC,NYS,Bausch Health Companies Inc.,2020-03-28,cs,IEX_524A303437302D52,US,USD,True,BBG000DLFM21,885590
860,BHE,NYS,Benchmark Electronics Inc.,2020-03-28,cs,IEX_48335A4247342D52,US,USD,True,BBG000C4JX31,863436
861,BHF,NAS,Brighthouse Financial Inc.,2020-03-28,cs,IEX_4E4D474D42582D52,US,USD,True,BBG00DYPZ4T0,1685040
862,BHFAL,NAS,Brighthouse Financial Inc 6.25 % Debentures 2018-15.09.58 Global,2020-03-28,ps,IEX_44464E4D34562D52,US,USD,True,,
863,BHFAP,NAS,Brighthouse Financial Inc. Depositary Shs Repr 1/1000th 6.6% Non-Cum Red Perp Pfd Reg Sh Series A,2020-03-28,ps,IEX_5633424B4B522D52,US,USD,True,,
864,BHK,NYS,Blackrock Core Bond Trust,2020-03-28,cef,IEX_584E325056352D52,US,USD,True,BBG000C09693,
865,BHLB,NYS,Berkshire Hills Bancorp Inc.,2020-03-28,cs,IEX_4C4D595A38582D52,US,USD,True,BBG000BB00D7,1108134
866,BHP,NYS,BHP Group Ltd Sponsored ADR,2020-03-28,ad,IEX_4353534646312D52,US,USD,True,BBG000BD5NZ4,811809
867,BHR,NYS,Braemar Hotels & Resorts Inc.,2020-03-28,cs,IEX_514C475454382D52,US,USD,True,BBG004PW84G9,1574085
868,BHR-B,NYS,Braemar Hotels & Resorts Inc. 5.5 % Cum Conv Pfd Registered Shs Series -B-,2020-03-28,ps,IEX_5232374B38392D52,US,USD,True,,
869,BHR-D,NYS,Braemar Hotels & Resorts Inc 8.25 % Cum Conv Red Perp Pfd Registered Shs Series D,2020-03-28,ps,IEX_4D584443354D2D52,US,USD,True,,
870,BHTG,NAS,BioHiTech Global Inc.,2020-03-28,cs,IEX_5238335351362D52,US,USD,True,BBG005K98LG4,
871,BHV,NYS,BlackRock Virginia Municipal Bond Trust,2020-03-28,cef,IEX_5144584D36482D52,US,USD,True,BBG000DXJJH2,
872,BHVN,NYS,Biohaven Pharmaceutical Holding Company Ltd.,2020-03-28,cs,IEX_4E32374C56522D52,US,USD,True,BBG00GFCLY94,1689813
873,BIB,NAS,ProShares Ultra Nasdaq Biotechnology,2020-03-28,et,IEX_46523153594C2D52,US,USD,True,BBG000QMBZX6,
874,BIBL,PSE,Inspire 100 ETF,2020-03-28,et,IEX_4353573233352D52,US,USD,True,BBG00J3H9QW5,
875,BICK,NAS,First Trust BICK Index Fund,2020-03-28,et,IEX_4D505A4E54522D52,US,USD,True,BBG000DWPB48,
876,BIDU,NAS,Baidu Inc. Sponsored ADR Class A,2020-03-28,ad,IEX_47354E595A4E2D52,US,USD,True,BBG000QXWHD1,1329099
877,BIF,NYS,Boulder Growth & Income Fund Inc,2020-03-28,cef,IEX_4742305637372D52,US,USD,True,BBG000KHJ5H9,
878,BIG,NYS,Big Lots Inc.,2020-03-28,cs,IEX_5644543256502D52,US,USD,True,BBG000J0D904,768835
879,BIIB,NAS,Biogen Inc.,2020-03-28,cs,IEX_4846355358312D52,US,USD,True,BBG000C17X76,875045
880,BIL,PSE,SPDR Bloomberg Barclays 1-3 Month T-Bill ETF,2020-03-28,et,IEX_4744443434342D52,US,USD,True,BBG000RFQSH8,
881,BILI,NAS,Bilibili Inc. Sponsored ADR Class Z,2020-03-28,ad,IEX_5451464D594A2D52,US,USD,True,BBG00K7T3037,1723690
882,BILL,NYS,Bill.com Holdings Inc.,2020-03-28,cs,IEX_4A39444E4C372D52,US,USD,True,BBG00QVJV6V4,
883,BIMI,NAS,BOQI International Medical Inc.,2020-03-28,cs,IEX_4330563553472D52,US,USD,True,BBG000LJGFD9,1213660
884,BIO,NYS,Bio-Rad Laboratories Inc. Class A,2020-03-28,cs,IEX_58384C3250482D52,US,USD,True,BBG000DY28W5,12208
885,BIO.B,NYS,Bio-Rad Laboratories Inc. Class B,2020-03-28,cs,IEX_564A324C46592D52,US,USD,True,BBG000BD6WM7,
886,BIOC,NAS,Biocept Inc.,2020-03-28,cs,IEX_4E5A464A33442D52,US,USD,True,BBG000RRRD66,1044378
887,BIOL,NAS,BIOLASE Inc.,2020-03-28,cs,IEX_56345756334A2D52,US,USD,True,BBG000DDG8B9,811240
888,BIOX,ASE,Bioceres Crop Solutions Corp.,2020-03-28,cs,IEX_4A534442324C2D52,US,USD,True,BBG00K817G56,1725206
889,BIOX+,ASE,Bioceres Crop Solutions Corp. Warrant -01.07.25,2020-03-28,wt,IEX_44503735485A2D52,US,USD,True,BBG00KDH1YF1,
890,BIP,NYS,Brookfield Infrastructure Partners L.P.,2020-03-28,cs,IEX_514A48434B4B2D52,US,USD,True,BBG000B9Y8D8,1406234
891,BIP#,NYS,Brookfield Infrastructure Partners L.P. TEMP,2020-03-28,temp,IEX_4736543447312D52,US,USD,True,BBG00SDL6H03,
892,BIPC#,NYS,Brookfield Infrastructure Corporation Class A,2020-03-28,cs,IEX_5743385152482D52,US,USD,True,BBG00SDKZ304,
893,BIS,NAS,ProShares UltraShort Nasdaq Biotechnology,2020-03-28,et,IEX_4E35574C56382D52,US,USD,True,BBG000QMCF87,
894,BIT,NYS,BlackRock Multi-Sector Income Trust,2020-03-28,cef,IEX_4757545631392D52,US,USD,True,BBG003P84BH1,
895,BITA,NYS,Bitauto Holdings Ltd. Sponsored ADR,2020-03-28,ad,IEX_4C52534744372D52,US,USD,True,BBG0018BZ8Y1,1499781
896,BIV,PSE,Vanguard Intermediate-Term Bond ETF,2020-03-28,et,IEX_5237305136512D52,US,USD,True,BBG000R44SW0,
897,BIZD,PSE,VanEck Vectors BDC Income ETF,2020-03-28,et,IEX_4D4C324B53302D52,US,USD,True,BBG00440GKJ4,
898,BJ,NYS,BJ's Wholesale Club Holdings Inc.,2020-03-28,cs,IEX_4D524856424B2D52,US,USD,True,BBG00FQ8T4G3,1531152
899,BJAN,BATS,Innovator S&P 500 Buffer ETF - January,2020-03-28,et,IEX_5250343637592D52,US,USD,True,BBG00MYXK749,
900,BJK,NAS,VanEck Vectors Gaming ETF,2020-03-28,et,IEX_4742305643432D52,US,USD,True,BBG000V86Z03,
901,BJRI,NAS,BJ's Restaurants Inc.,2020-03-28,cs,IEX_574B304844592D52,US,USD,True,BBG000H9LNX1,1013488
902,BJUL,BATS,Innovator S&P 500 Buffer ETF - July,2020-03-28,et,IEX_4D37564236532D52,US,USD,True,BBG00LNJLC51,
903,BJUN,BATS,Innovator S&P 500 Buffer ETF - June,2020-03-28,et,IEX_584B474439442D52,US,USD,True,BBG00PBD5ZW5,
904,BK,NYS,Bank of New York Mellon Corporation,2020-03-28,cs,IEX_4446395054322D52,US,USD,True,BBG000BD8PN9,1390777
905,BK-C,NYS,Bank of New York Mellon Corp Deposit Shs Repr 1/4000 5.2 % Non Cum Pfd Shs Series C,2020-03-28,ps,IEX_514C4B5138592D52,US,USD,True,,
906,BKCC,NAS,BlackRock Capital Investment Corporation,2020-03-28,cs,IEX_485A365837532D52,US,USD,True,BBG000LFJWM7,1326003
907,BKD,NYS,Brookdale Senior Living Inc.,2020-03-28,cs,IEX_4B4A5A4D39432D52,US,USD,True,BBG000J4L211,1332349
908,BKE,NYS,Buckle Inc.,2020-03-28,cs,IEX_4731324431562D52,US,USD,True,BBG000BD9525,885245
909,BKEP,NAS,BlueKnight Energy Partners LP LLC,2020-03-28,cs,IEX_5132504B4E322D52,US,USD,True,BBG000MJVCL9,1392091
910,BKEPP,NAS,BlueKnight Energy Partners LP LLC Pfd Units Series A,2020-03-28,ps,IEX_4A32313550502D52,US,USD,True,,1392091
911,BKF,PSE,iShares MSCI BRIC ETF,2020-03-28,et,IEX_514354334A372D52,US,USD,True,BBG000TVZ652,
912,BKH,NYS,Black Hills Corporation,2020-03-28,cs,IEX_444E574C544A2D52,US,USD,True,BBG000BD9ZM7,1130464
913,BKI,NYS,Black Knight Inc.,2020-03-28,cs,IEX_5435504E32462D52,US,USD,True,BBG00GX77LW3,1627014
914,BKK,NYS,Blackrock Municipal 2020 Term Trust,2020-03-28,cef,IEX_4A3842364A4C2D52,US,USD,True,BBG000PVTH86,
915,BKLN,PSE,Invesco Senior Loan ETF,2020-03-28,et,IEX_4438573753362D52,US,USD,True,BBG001K94N28,
916,BKN,NYS,Blackrock Investment Quality Municipal Trust Inc,2020-03-28,cef,IEX_574C30484B312D52,US,USD,True,BBG000BG98N9,
917,BKNG,NAS,Booking Holdings Inc.,2020-03-28,cs,IEX_4C43304831482D52,US,USD,True,BBG000BLBVN4,1075531
918,BKR,NYS,Baker Hughes Company Class A,2020-03-28,cs,IEX_4E464D4837382D52,US,USD,True,BBG00GBVBK51,9263
919,BKSC,NAS,Bank of South Carolina Corporation,2020-03-28,cs,IEX_4C3432394E4B2D52,US,USD,True,BBG000BDBP37,1007273
920,BKT,NYS,Blackrock Income Trust Inc,2020-03-28,cef,IEX_433548394E512D52,US,USD,True,BBG000BDC193,
921,BKTI,ASE,BK Technologies Corp.,2020-03-28,cs,IEX_4831504A44502D52,US,USD,True,BBG00NKSM4N7,2186
922,BKU,NYS,BankUnited Inc.,2020-03-28,cs,IEX_53365A564A582D52,US,USD,True,BBG000PQPCM6,1504008
923,BKYI,NAS,BIO-key International Inc.,2020-03-28,cs,IEX_463553424B592D52,US,USD,True,BBG000BHHR29,1019034
924,BL,NAS,BlackLine Inc.,2020-03-28,cs,IEX_4754583859582D52,US,USD,True,BBG0029KJVB0,1666134
925,BLBD,NAS,Blue Bird Corporation,2020-03-28,cs,IEX_5644584857442D52,US,USD,True,BBG006427SW3,1589526
926,BLCM,NAS,Bellicum Pharmaceuticals Inc,2020-03-28,cs,IEX_4336573559472D52,US,USD,True,BBG002QJRQ53,1358403
927,BLCN,NAS,Reality Shares Nasdaq NextGen Economy ETF,2020-03-28,et,IEX_563253374A482D52,US,USD,True,BBG00JRQRS37,
928,BLD,NYS,TopBuild Corp.,2020-03-28,cs,IEX_48444C3831342D52,US,USD,True,BBG0077VS2C0,1633931
929,BLDP,NAS,Ballard Power Systems Inc.,2020-03-28,cs,IEX_4E375857444A2D52,US,USD,True,BBG000BNJRZ8,933777
930,BLDR,NAS,Builders FirstSource Inc.,2020-03-28,cs,IEX_584C57394A322D52,US,USD,True,BBG000BKD3K9,1316835
931,BLE,NYS,Blackrock Municipal Income Trust II,2020-03-28,cef,IEX_4E4857444B572D52,US,USD,True,BBG000NWS486,
932,BLES,PSE,Inspire Global Hope ETF,2020-03-28,et,IEX_42594D5832582D52,US,USD,True,BBG00G3NVM07,
933,BLFS,NAS,BioLife Solutions Inc.,2020-03-28,cs,IEX_56304237304D2D52,US,USD,True,BBG000HRJ8Q5,834365
934,BLHY,PSE,Virtus Newfleet Dynamic Credit ETF,2020-03-28,et,IEX_4753583957562D52,US,USD,True,BBG00FGQSZ58,
935,BLIN,NAS,Bridgeline Digital Inc.,2020-03-28,cs,IEX_5447393359342D52,US,USD,True,BBG000PMGM61,1378590
936,BLK,NYS,BlackRock Inc.,2020-03-28,cs,IEX_52504E4A524D2D52,US,USD,True,BBG000C2PW58,1364742
937,BLKB,NAS,Blackbaud Inc.,2020-03-28,cs,IEX_535A4C5648522D52,US,USD,True,BBG000BGGTW5,1280058
938,BLL,NYS,Ball Corporation,2020-03-28,cs,IEX_5646543056512D52,US,USD,True,BBG000BDDNH5,9389
939,BLMN,NAS,Bloomin' Brands Inc.,2020-03-28,cs,IEX_4A334C444A542D52,US,USD,True,BBG002VZ68Y2,1546417
940,BLNK,NAS,Blink Charging Co,2020-03-28,cs,IEX_5432543531322D52,US,USD,True,BBG000F9XKN7,1429764
941,BLNKW,NAS,Blink Charging Co Warrant 2018-2023 on Blink Charging,2020-03-28,wt,IEX_5653423237372D52,US,USD,True,BBG00K0D6K23,
942,BLOK,PSE,Amplify Transformational Data Sharing ETF,2020-03-28,et,IEX_5730353553392D52,US,USD,True,BBG00JRH3F40,
943,BLPH,NAS,Bellerophon Therapeutics Inc.,2020-03-28,cs,IEX_5054334B54592D52,US,USD,True,BBG007NP1D94,1600132
944,BLRX,NAS,Bioline RX Ltd Sponsored ADR,2020-03-28,ad,IEX_4A3851364A5A2D52,US,USD,True,BBG001Y26LK0,1498403
945,BLU,NAS,BELLUS Health Inc.,2020-03-28,cs,IEX_51314C4338562D52,US,USD,True,BBG000CKVYZ4,
946,BLUE,NAS,bluebird bio Inc.,2020-03-28,cs,IEX_5035345943532D52,US,USD,True,BBG000QGWY50,1293971
947,BLV,PSE,Vanguard Long-Term Bond ETF,2020-03-28,et,IEX_5254355739372D52,US,USD,True,BBG000R45489,
948,BLW,NYS,Blackrock Limited Duration Income Trust,2020-03-28,cef,IEX_47333634474B2D52,US,USD,True,BBG000PLYMY2,831001
949,BLX,NYS,Banco Latinoamericano de Comercio Exterior S.A. Class E,2020-03-28,cs,IEX_445756484C342D52,US,USD,True,BBG000CWSZN2,890541
950,BMA,NYS,Banco Macro SA Sponsored ADR Class B,2020-03-28,ad,IEX_4E30364A58582D52,US,USD,True,BBG000Q44W43,1347426
951,BMAR,BATS,Innovator S&P 500 Buffer ETF - March,2020-03-28,et,IEX_4D5648464E352D52,US,USD,True,BBG00S1NCRJ3,
952,BMCH,NAS,BMC Stock Holdings Inc.,2020-03-28,cs,IEX_54355A4643362D52,US,USD,True,BBG004PQN2M2,1574815
953,BME,NYS,Blackrock Health Sciences Trust,2020-03-28,cef,IEX_4D44574C51582D52,US,USD,True,BBG000QSYZF8,
954,BMEZ,NYS,Blackrock Health Sciences Trust II,2020-03-28,cef,IEX_464A3136354D2D52,US,USD,True,BBG00R28MS68,
955,BMI,NYS,Badger Meter Inc.,2020-03-28,cs,IEX_57385951304A2D52,US,USD,True,BBG000BDGHD9,9092
956,BML-G,NYS,Bank of America Corp Deposit shs Repr 1/1200th Fltg Rate Non-Cum Pfd Shs Series 1,2020-03-28,ps,IEX_4430484C4B4A2D52,US,USD,True,,
957,BML-H,NYS,Bank of America Corp Deposit Shs Repr 1/1200th Fltg Rate Non Cum Pfd Shs Series 2,2020-03-28,ps,IEX_564D4A4847442D52,US,USD,True,,
